#Header
x(m) y(m) Displacement(m) Hydrogen_concentration(mol/m^2) Damage

Load step: 3000
0.102128 0.04 0 1.71478e-05 0
0.102128 0.0385714 0 1.71476e-05 0
0.102128 0.0371429 0 1.71474e-05 0
0.102128 0.0357143 0 1.71471e-05 0
0.102128 0.0342857 0 1.71469e-05 0
0.102128 0.0328571 0 1.71466e-05 0
0.102128 0.0314286 0 1.71463e-05 0
0.102128 0.03 0 1.7146e-05 0
0.102128 0.0285714 0 1.71457e-05 0
0.102128 0.0271429 0 1.71454e-05 0
0.102128 0.0257143 0 1.7145e-05 0
0.102128 0.0242857 0 1.71447e-05 0
0.102128 0.0228571 0 1.71443e-05 0
0.102128 0.0214286 0 1.71439e-05 0
0.102128 0.02 0 1.71436e-05 0
0.102128 0.0185714 0 1.71432e-05 0
0.102128 0.0171429 0 1.71428e-05 0
0.102128 0.0157143 0 1.71423e-05 0
0.102128 0.0142857 0 1.71419e-05 0
0.102128 0.0128571 0 1.71415e-05 0
0.102128 0.0114286 0 1.71411e-05 0
0.102128 0.01 0 1.71406e-05 0
0.102128 0.00857143 0 1.71401e-05 0
0.102128 0.00714286 0 1.71397e-05 0
0.102128 0.00571429 0 1.71392e-05 0
0.102128 0.00428571 0 1.71387e-05 0
0.102128 0.00285714 0 1.71382e-05 0
0.102128 0.00142857 0 1.71377e-05 0
0.103546 0.0985714 0 1.7044e-05 0
0.103546 0.0971429 0 1.70445e-05 0
0.103546 0.0957143 0 1.7045e-05 0
0.103546 0.0942857 0 1.70455e-05 0
0.103546 0.0928571 0 1.7046e-05 0
0.103546 0.0914286 0 1.70464e-05 0
0.103546 0.09 0 1.70469e-05 0
0.103546 0.0885714 0 1.70473e-05 0
0.103546 0.0871429 0 1.70477e-05 0
0.103546 0.0857143 0 1.7048e-05 0
0.103546 0.0842857 0 1.70484e-05 0
0.103546 0.0828571 0 1.70487e-05 0
0.103546 0.0814286 0 1.7049e-05 0
0.103546 0.08 0 1.70493e-05 0
0.103546 0.0785714 0 1.70496e-05 0
0.103546 0.0771429 0 1.70499e-05 0
0.103546 0.0757143 0 1.70501e-05 0
0.103546 0.0742857 0 1.70503e-05 0
0.103546 0.0728571 0 1.70505e-05 0
0.103546 0.0714286 0 1.70507e-05 0
0.103546 0.07 0 1.70509e-05 0
0.103546 0.0685714 0 1.7051e-05 0
0.103546 0.0671429 0 1.70511e-05 0
0.103546 0.0657143 0 1.70513e-05 0
0.103546 0.0642857 0 1.70513e-05 0
0.103546 0.0628571 0 1.70514e-05 0
0.103546 0.0614286 0 1.70515e-05 0
0.103546 0.06 0 1.70515e-05 0
0.103546 0.0585714 0 1.70515e-05 0
0.103546 0.0571429 0 1.70515e-05 0
0.103546 0.0557143 0 1.70515e-05 0
0.103546 0.0542857 0 1.70515e-05 0
0.103546 0.0528571 0 1.70514e-05 0
0.103546 0.0514286 0 1.70514e-05 0
0.103546 0.05 0 1.70513e-05 0
0.103546 0.0485714 0 1.70512e-05 0
0.103546 0.0471429 0 1.7051e-05 0
0.103546 0.0457143 0 1.70509e-05 0
0.103546 0.0442857 0 1.70508e-05 0
0.103546 0.0428571 0 1.70506e-05 0
0.103546 0.0414286 0 1.70504e-05 0
0.103546 0.04 0 1.70502e-05 0
0.103546 0.0385714 0 1.705e-05 0
0.103546 0.0371429 0 1.70498e-05 0
0.103546 0.0357143 0 1.70495e-05 0
0.103546 0.0342857 0 1.70493e-05 0
0.103546 0.0328571 0 1.7049e-05 0
0.103546 0.0314286 0 1.70487e-05 0
0.103546 0.03 0 1.70484e-05 0
0.103546 0.0285714 0 1.70481e-05 0
0.103546 0.0271429 0 1.70478e-05 0
0.103546 0.0257143 0 1.70475e-05 0
0.103546 0.0242857 0 1.70471e-05 0
0.103546 0.0228571 0 1.70468e-05 0
0.103546 0.0214286 0 1.70464e-05 0
0.103546 0.02 0 1.7046e-05 0
0.103546 0.0185714 0 1.70456e-05 0
0.103546 0.0171429 0 1.70452e-05 0
0.103546 0.0157143 0 1.70448e-05 0
0.103546 0.0142857 0 1.70444e-05 0
0.103546 0.0128571 0 1.70439e-05 0
0.103546 0.0114286 0 1.70435e-05 0
0.103546 0.01 0 1.7043e-05 0
0.103546 0.00857143 0 1.70426e-05 0
0.103546 0.00714286 0 1.70421e-05 0
0.103546 0.00571429 0 1.70416e-05 0
0.103546 0.00428571 0 1.70411e-05 0
0.103546 0.00285714 0 1.70407e-05 0
0.103546 0.00142857 0 1.70401e-05 0
0.104965 0.0985714 0 1.69473e-05 0
0.104965 0.0971429 0 1.69479e-05 0
0.104965 0.0957143 0 1.69484e-05 0
0.104965 0.0942857 0 1.69489e-05 0
0.104965 0.0928571 0 1.69493e-05 0
0.104965 0.0914286 0 1.69498e-05 0
0.104965 0.09 0 1.69502e-05 0
0.104965 0.0885714 0 1.69506e-05 0
0.104965 0.0871429 0 1.6951e-05 0
0.104965 0.0857143 0 1.69514e-05 0
0.104965 0.0842857 0 1.69518e-05 0
0.104965 0.0828571 0 1.69521e-05 0
0.104965 0.0814286 0 1.69524e-05 0
0.104965 0.08 0 1.69527e-05 0
0.104965 0.0785714 0 1.6953e-05 0
0.104965 0.0771429 0 1.69533e-05 0
0.104965 0.0757143 0 1.69535e-05 0
0.104965 0.0742857 0 1.69537e-05 0
0.104965 0.0728571 0 1.6954e-05 0
0.104965 0.0714286 0 1.69541e-05 0
0.104965 0.07 0 1.69543e-05 0
0.104965 0.0685714 0 1.69545e-05 0
0.104965 0.0671429 0 1.69546e-05 0
0.104965 0.0657143 0 1.69547e-05 0
0.104965 0.0642857 0 1.69548e-05 0
0.104965 0.0628571 0 1.69549e-05 0
0.104965 0.0614286 0 1.69549e-05 0
0.104965 0.06 0 1.6955e-05 0
0.104965 0.0585714 0 1.6955e-05 0
0.104965 0.0571429 0 1.6955e-05 0
0.104965 0.0557143 0 1.6955e-05 0
0.104965 0.0542857 0 1.6955e-05 0
0.104965 0.0528571 0 1.69549e-05 0
0.104965 0.0514286 0 1.69549e-05 0
0.104965 0.05 0 1.69548e-05 0
0.104965 0.0485714 0 1.69547e-05 0
0.104965 0.0471429 0 1.69546e-05 0
0.104965 0.0457143 0 1.69544e-05 0
0.104965 0.0442857 0 1.69543e-05 0
0.104965 0.0428571 0 1.69541e-05 0
0.104965 0.0414286 0 1.69539e-05 0
0.104965 0.04 0 1.69538e-05 0
0.104965 0.0385714 0 1.69535e-05 0
0.104965 0.0371429 0 1.69533e-05 0
0.104965 0.0357143 0 1.69531e-05 0
0.104965 0.0342857 0 1.69528e-05 0
0.104965 0.0328571 0 1.69526e-05 0
0.104965 0.0314286 0 1.69523e-05 0
0.104965 0.03 0 1.6952e-05 0
0.104965 0.0285714 0 1.69517e-05 0
0.104965 0.0271429 0 1.69514e-05 0
0.104965 0.0257143 0 1.6951e-05 0
0.104965 0.0242857 0 1.69507e-05 0
0.104965 0.0228571 0 1.69503e-05 0
0.104965 0.0214286 0 1.695e-05 0
0.104965 0.02 0 1.69496e-05 0
0.104965 0.0185714 0 1.69492e-05 0
0.104965 0.0171429 0 1.69488e-05 0
0.104965 0.0157143 0 1.69484e-05 0
0.104965 0.0142857 0 1.6948e-05 0
0.104965 0.0128571 0 1.69475e-05 0
0.104965 0.0114286 0 1.69471e-05 0
0.104965 0.01 0 1.69466e-05 0
0.104965 0.00857143 0 1.69462e-05 0
0.104965 0.00714286 0 1.69457e-05 0
0.104965 0.00571429 0 1.69452e-05 0
0.104965 0.00428571 0 1.69447e-05 0
0.104965 0.00285714 0 1.69442e-05 0
0.104965 0.00142857 0 1.69437e-05 0
0.106383 0.0985714 0 1.68518e-05 0
0.106383 0.0971429 0 1.68524e-05 0
0.106383 0.0957143 0 1.68529e-05 0
0.106383 0.0942857 0 1.68534e-05 0
0.106383 0.0928571 0 1.68539e-05 0
0.106383 0.0914286 0 1.68543e-05 0
0.106383 0.09 0 1.68548e-05 0
0.106383 0.0885714 0 1.68552e-05 0
0.106383 0.0871429 0 1.68556e-05 0
0.106383 0.0857143 0 1.6856e-05 0
0.106383 0.0842857 0 1.68563e-05 0
0.106383 0.0828571 0 1.68567e-05 0
0.106383 0.0814286 0 1.6857e-05 0
0.106383 0.08 0 1.68573e-05 0
0.106383 0.0785714 0 1.68576e-05 0
0.106383 0.0771429 0 1.68578e-05 0
0.106383 0.0757143 0 1.68581e-05 0
0.106383 0.0742857 0 1.68583e-05 0
0.106383 0.0728571 0 1.68585e-05 0
0.106383 0.0714286 0 1.68587e-05 0
0.106383 0.07 0 1.68589e-05 0
0.106383 0.0685714 0 1.68591e-05 0
0.106383 0.0671429 0 1.68592e-05 0
0.106383 0.0657143 0 1.68593e-05 0
0.106383 0.0642857 0 1.68594e-05 0
0.106383 0.0628571 0 1.68595e-05 0
0.106383 0.0614286 0 1.68596e-05 0
0.106383 0.06 0 1.68596e-05 0
0.106383 0.0585714 0 1.68596e-05 0
0.106383 0.0571429 0 1.68597e-05 0
0.106383 0.0557143 0 1.68596e-05 0
0.106383 0.0542857 0 1.68596e-05 0
0.106383 0.0528571 0 1.68596e-05 0
0.106383 0.0514286 0 1.68595e-05 0
0.106383 0.05 0 1.68594e-05 0
0.106383 0.0485714 0 1.68593e-05 0
0.106383 0.0471429 0 1.68592e-05 0
0.106383 0.0457143 0 1.68591e-05 0
0.106383 0.0442857 0 1.6859e-05 0
0.106383 0.0428571 0 1.68588e-05 0
0.106383 0.0414286 0 1.68586e-05 0
0.106383 0.04 0 1.68584e-05 0
0.106383 0.0385714 0 1.68582e-05 0
0.106383 0.0371429 0 1.6858e-05 0
0.106383 0.0357143 0 1.68578e-05 0
0.106383 0.0342857 0 1.68575e-05 0
0.106383 0.0328571 0 1.68573e-05 0
0.106383 0.0314286 0 1.6857e-05 0
0.106383 0.03 0 1.68567e-05 0
0.106383 0.0285714 0 1.68564e-05 0
0.106383 0.0271429 0 1.68561e-05 0
0.106383 0.0257143 0 1.68558e-05 0
0.106383 0.0242857 0 1.68554e-05 0
0.106383 0.0228571 0 1.68551e-05 0
0.106383 0.0214286 0 1.68547e-05 0
0.106383 0.02 0 1.68543e-05 0
0.106383 0.0185714 0 1.68539e-05 0
0.106383 0.0171429 0 1.68535e-05 0
0.106383 0.0157143 0 1.68531e-05 0
0.106383 0.0142857 0 1.68527e-05 0
0.106383 0.0128571 0 1.68523e-05 0
0.106383 0.0114286 0 1.68518e-05 0
0.106383 0.01 0 1.68514e-05 0
0.106383 0.00857143 0 1.68509e-05 0
0.106383 0.00714286 0 1.68504e-05 0
0.106383 0.00571429 0 1.68499e-05 0
0.106383 0.00428571 0 1.68494e-05 0
0.106383 0.00285714 0 1.68489e-05 0
0.106383 0.00142857 0 1.68484e-05 0
0.107801 0.0985714 0 1.67575e-05 0
0.107801 0.0971429 0 1.67581e-05 0
0.107801 0.0957143 0 1.67586e-05 0
0.107801 0.0942857 0 1.67591e-05 0
0.107801 0.0928571 0 1.67596e-05 0
0.107801 0.0914286 0 1.676e-05 0
0.107801 0.09 0 1.67605e-05 0
0.107801 0.0885714 0 1.67609e-05 0
0.107801 0.0871429 0 1.67613e-05 0
0.107801 0.0857143 0 1.67617e-05 0
0.107801 0.0842857 0 1.6762e-05 0
0.107801 0.0828571 0 1.67624e-05 0
0.107801 0.0814286 0 1.67627e-05 0
0.107801 0.08 0 1.6763e-05 0
0.107801 0.0785714 0 1.67633e-05 0
0.107801 0.0771429 0 1.67636e-05 0
0.107801 0.0757143 0 1.67638e-05 0
0.107801 0.0742857 0 1.67641e-05 0
0.107801 0.0728571 0 1.67643e-05 0
0.107801 0.0714286 0 1.67645e-05 0
0.107801 0.07 0 1.67647e-05 0
0.107801 0.0685714 0 1.67648e-05 0
0.107801 0.0671429 0 1.6765e-05 0
0.107801 0.0657143 0 1.67651e-05 0
0.107801 0.0642857 0 1.67652e-05 0
0.107801 0.0628571 0 1.67653e-05 0
0.107801 0.0614286 0 1.67654e-05 0
0.107801 0.06 0 1.67654e-05 0
0.107801 0.0585714 0 1.67654e-05 0
0.107801 0.0571429 0 1.67655e-05 0
0.107801 0.0557143 0 1.67655e-05 0
0.107801 0.0542857 0 1.67654e-05 0
0.107801 0.0528571 0 1.67654e-05 0
0.107801 0.0514286 0 1.67653e-05 0
0.107801 0.05 0 1.67653e-05 0
0.107801 0.0485714 0 1.67652e-05 0
0.107801 0.0471429 0 1.67651e-05 0
0.107801 0.0457143 0 1.6765e-05 0
0.107801 0.0442857 0 1.67648e-05 0
0.107801 0.0428571 0 1.67647e-05 0
0.107801 0.0414286 0 1.67645e-05 0
0.107801 0.04 0 1.67643e-05 0
0.107801 0.0385714 0 1.67641e-05 0
0.107801 0.0371429 0 1.67639e-05 0
0.107801 0.0357143 0 1.67637e-05 0
0.107801 0.0342857 0 1.67634e-05 0
0.107801 0.0328571 0 1.67632e-05 0
0.107801 0.0314286 0 1.67629e-05 0
0.107801 0.03 0 1.67626e-05 0
0.107801 0.0285714 0 1.67623e-05 0
0.107801 0.0271429 0 1.6762e-05 0
0.107801 0.0257143 0 1.67616e-05 0
0.107801 0.0242857 0 1.67613e-05 0
0.107801 0.0228571 0 1.6761e-05 0
0.107801 0.0214286 0 1.67606e-05 0
0.107801 0.02 0 1.67602e-05 0
0.107801 0.0185714 0 1.67598e-05 0
0.107801 0.0171429 0 1.67594e-05 0
0.107801 0.0157143 0 1.6759e-05 0
0.107801 0.0142857 0 1.67586e-05 0
0.107801 0.0128571 0 1.67581e-05 0
0.107801 0.0114286 0 1.67577e-05 0
0.107801 0.01 0 1.67572e-05 0
0.107801 0.00857143 0 1.67568e-05 0
0.107801 0.00714286 0 1.67563e-05 0
0.107801 0.00571429 0 1.67558e-05 0
0.107801 0.00428571 0 1.67553e-05 0
0.107801 0.00285714 0 1.67548e-05 0
0.107801 0.00142857 0 1.67543e-05 0
0.10922 0.0985714 0 1.66644e-05 0
0.10922 0.0971429 0 1.66649e-05 0
0.10922 0.0957143 0 1.66654e-05 0
0.10922 0.0942857 0 1.66659e-05 0
0.10922 0.0928571 0 1.66664e-05 0
0.10922 0.0914286 0 1.66669e-05 0
0.10922 0.09 0 1.66673e-05 0
0.10922 0.0885714 0 1.66678e-05 0
0.10922 0.0871429 0 1.66682e-05 0
0.10922 0.0857143 0 1.66686e-05 0
0.10922 0.0842857 0 1.66689e-05 0
0.10922 0.0828571 0 1.66693e-05 0
0.10922 0.0814286 0 1.66696e-05 0
0.10922 0.08 0 1.66699e-05 0
0.10922 0.0785714 0 1.66702e-05 0
0.10922 0.0771429 0 1.66705e-05 0
0.10922 0.0757143 0 1.66708e-05 0
0.10922 0.0742857 0 1.6671e-05 0
0.10922 0.0728571 0 1.66712e-05 0
0.10922 0.0714286 0 1.66714e-05 0
0.10922 0.07 0 1.66716e-05 0
0.10922 0.0685714 0 1.66718e-05 0
0.10922 0.0671429 0 1.66719e-05 0
0.10922 0.0657143 0 1.66721e-05 0
0.10922 0.0642857 0 1.66722e-05 0
0.10922 0.0628571 0 1.66723e-05 0
0.10922 0.0614286 0 1.66723e-05 0
0.10922 0.06 0 1.66724e-05 0
0.10922 0.0585714 0 1.66724e-05 0
0.10922 0.0571429 0 1.66724e-05 0
0.10922 0.0557143 0 1.66724e-05 0
0.10922 0.0542857 0 1.66724e-05 0
0.10922 0.0528571 0 1.66724e-05 0
0.10922 0.0514286 0 1.66723e-05 0
0.10922 0.05 0 1.66723e-05 0
0.10922 0.0485714 0 1.66722e-05 0
0.10922 0.0471429 0 1.66721e-05 0
0.10922 0.0457143 0 1.6672e-05 0
0.10922 0.0442857 0 1.66718e-05 0
0.10922 0.0428571 0 1.66717e-05 0
0.10922 0.0414286 0 1.66715e-05 0
0.10922 0.04 0 1.66713e-05 0
0.10922 0.0385714 0 1.66711e-05 0
0.10922 0.0371429 0 1.66709e-05 0
0.10922 0.0357143 0 1.66707e-05 0
0.10922 0.0342857 0 1.66705e-05 0
0.10922 0.0328571 0 1.66702e-05 0
0.10922 0.0314286 0 1.66699e-05 0
0.10922 0.03 0 1.66696e-05 0
0.10922 0.0285714 0 1.66693e-05 0
0.10922 0.0271429 0 1.6669e-05 0
0.10922 0.0257143 0 1.66687e-05 0
0.10922 0.0242857 0 1.66684e-05 0
0.10922 0.0228571 0 1.6668e-05 0
0.10922 0.0214286 0 1.66677e-05 0
0.10922 0.02 0 1.66673e-05 0
0.10922 0.0185714 0 1.66669e-05 0
0.10922 0.0171429 0 1.66665e-05 0
0.10922 0.0157143 0 1.66661e-05 0
0.10922 0.0142857 0 1.66656e-05 0
0.10922 0.0128571 0 1.66652e-05 0
0.10922 0.0114286 0 1.66648e-05 0
0.10922 0.01 0 1.66643e-05 0
0.10922 0.00857143 0 1.66638e-05 0
0.10922 0.00714286 0 1.66634e-05 0
0.10922 0.00571429 0 1.66629e-05 0
0.10922 0.00428571 0 1.66624e-05 0
0.10922 0.00285714 0 1.66619e-05 0
0.10922 0.00142857 0 1.66613e-05 0
0.110638 0.0985714 0 1.65724e-05 0
0.110638 0.0971429 0 1.6573e-05 0
0.110638 0.0957143 0 1.65735e-05 0
0.110638 0.0942857 0 1.6574e-05 0
0.110638 0.0928571 0 1.65745e-05 0
0.110638 0.0914286 0 1.6575e-05 0
0.110638 0.09 0 1.65754e-05 0
0.110638 0.0885714 0 1.65758e-05 0
0.110638 0.0871429 0 1.65763e-05 0
0.110638 0.0857143 0 1.65767e-05 0
0.110638 0.0842857 0 1.6577e-05 0
0.110638 0.0828571 0 1.65774e-05 0
0.110638 0.0814286 0 1.65777e-05 0
0.110638 0.08 0 1.6578e-05 0
0.110638 0.0785714 0 1.65783e-05 0
0.110638 0.0771429 0 1.65786e-05 0
0.110638 0.0757143 0 1.65789e-05 0
0.110638 0.0742857 0 1.65791e-05 0
0.110638 0.0728571 0 1.65794e-05 0
0.110638 0.0714286 0 1.65796e-05 0
0.110638 0.07 0 1.65798e-05 0
0.110638 0.0685714 0 1.65799e-05 0
0.110638 0.0671429 0 1.65801e-05 0
0.110638 0.0657143 0 1.65802e-05 0
0.110638 0.0642857 0 1.65803e-05 0
0.110638 0.0628571 0 1.65804e-05 0
0.110638 0.0614286 0 1.65805e-05 0
0.110638 0.06 0 1.65806e-05 0
0.110638 0.0585714 0 1.65806e-05 0
0.110638 0.0571429 0 1.65806e-05 0
0.110638 0.0557143 0 1.65806e-05 0
0.110638 0.0542857 0 1.65806e-05 0
0.110638 0.0528571 0 1.65806e-05 0
0.110638 0.0514286 0 1.65805e-05 0
0.110638 0.05 0 1.65805e-05 0
0.110638 0.0485714 0 1.65804e-05 0
0.110638 0.0471429 0 1.65803e-05 0
0.110638 0.0457143 0 1.65802e-05 0
0.110638 0.0442857 0 1.658e-05 0
0.110638 0.0428571 0 1.65799e-05 0
0.110638 0.0414286 0 1.65797e-05 0
0.110638 0.04 0 1.65796e-05 0
0.110638 0.0385714 0 1.65794e-05 0
0.110638 0.0371429 0 1.65792e-05 0
0.110638 0.0357143 0 1.65789e-05 0
0.110638 0.0342857 0 1.65787e-05 0
0.110638 0.0328571 0 1.65784e-05 0
0.110638 0.0314286 0 1.65782e-05 0
0.110638 0.03 0 1.65779e-05 0
0.110638 0.0285714 0 1.65776e-05 0
0.110638 0.0271429 0 1.65773e-05 0
0.110638 0.0257143 0 1.6577e-05 0
0.110638 0.0242857 0 1.65766e-05 0
0.110638 0.0228571 0 1.65763e-05 0
0.110638 0.0214286 0 1.65759e-05 0
0.110638 0.02 0 1.65755e-05 0
0.110638 0.0185714 0 1.65751e-05 0
0.110638 0.0171429 0 1.65747e-05 0
0.110638 0.0157143 0 1.65743e-05 0
0.110638 0.0142857 0 1.65739e-05 0
0.110638 0.0128571 0 1.65735e-05 0
0.110638 0.0114286 0 1.6573e-05 0
0.110638 0.01 0 1.65725e-05 0
0.110638 0.00857143 0 1.65721e-05 0
0.110638 0.00714286 0 1.65716e-05 0
0.110638 0.00571429 0 1.65711e-05 0
0.110638 0.00428571 0 1.65706e-05 0
0.110638 0.00285714 0 1.65701e-05 0
0.110638 0.00142857 0 1.65695e-05 0
0.112057 0.0985714 0 1.64816e-05 0
0.112057 0.0971429 0 1.64822e-05 0
0.112057 0.0957143 0 1.64827e-05 0
0.112057 0.0942857 0 1.64832e-05 0
0.112057 0.0928571 0 1.64837e-05 0
0.112057 0.0914286 0 1.64842e-05 0
0.112057 0.09 0 1.64847e-05 0
0.112057 0.0885714 0 1.64851e-05 0
0.112057 0.0871429 0 1.64855e-05 0
0.112057 0.0857143 0 1.64859e-05 0
0.112057 0.0842857 0 1.64863e-05 0
0.112057 0.0828571 0 1.64867e-05 0
0.112057 0.0814286 0 1.6487e-05 0
0.112057 0.08 0 1.64873e-05 0
0.112057 0.0785714 0 1.64877e-05 0
0.112057 0.0771429 0 1.64879e-05 0
0.112057 0.0757143 0 1.64882e-05 0
0.112057 0.0742857 0 1.64885e-05 0
0.112057 0.0728571 0 1.64887e-05 0
0.112057 0.0714286 0 1.64889e-05 0
0.112057 0.07 0 1.64891e-05 0
0.112057 0.0685714 0 1.64893e-05 0
0.112057 0.0671429 0 1.64894e-05 0
0.112057 0.0657143 0 1.64896e-05 0
0.112057 0.0642857 0 1.64897e-05 0
0.112057 0.0628571 0 1.64898e-05 0
0.112057 0.0614286 0 1.64899e-05 0
0.112057 0.06 0 1.64899e-05 0
0.112057 0.0585714 0 1.649e-05 0
0.112057 0.0571429 0 1.649e-05 0
0.112057 0.0557143 0 1.649e-05 0
0.112057 0.0542857 0 1.649e-05 0
0.112057 0.0528571 0 1.649e-05 0
0.112057 0.0514286 0 1.64899e-05 0
0.112057 0.05 0 1.64899e-05 0
0.112057 0.0485714 0 1.64898e-05 0
0.112057 0.0471429 0 1.64897e-05 0
0.112057 0.0457143 0 1.64896e-05 0
0.112057 0.0442857 0 1.64895e-05 0
0.112057 0.0428571 0 1.64893e-05 0
0.112057 0.0414286 0 1.64892e-05 0
0.112057 0.04 0 1.6489e-05 0
0.112057 0.0385714 0 1.64888e-05 0
0.112057 0.0371429 0 1.64886e-05 0
0.112057 0.0357143 0 1.64884e-05 0
0.112057 0.0342857 0 1.64881e-05 0
0.112057 0.0328571 0 1.64879e-05 0
0.112057 0.0314286 0 1.64876e-05 0
0.112057 0.03 0 1.64873e-05 0
0.112057 0.0285714 0 1.6487e-05 0
0.112057 0.0271429 0 1.64867e-05 0
0.112057 0.0257143 0 1.64864e-05 0
0.112057 0.0242857 0 1.64861e-05 0
0.112057 0.0228571 0 1.64857e-05 0
0.112057 0.0214286 0 1.64853e-05 0
0.112057 0.02 0 1.6485e-05 0
0.112057 0.0185714 0 1.64846e-05 0
0.112057 0.0171429 0 1.64842e-05 0
0.112057 0.0157143 0 1.64838e-05 0
0.112057 0.0142857 0 1.64833e-05 0
0.112057 0.0128571 0 1.64829e-05 0
0.112057 0.0114286 0 1.64824e-05 0
0.112057 0.01 0 1.6482e-05 0
0.112057 0.00857143 0 1.64815e-05 0
0.112057 0.00714286 0 1.6481e-05 0
0.112057 0.00571429 0 1.64805e-05 0
0.112057 0.00428571 0 1.648e-05 0
0.112057 0.00285714 0 1.64795e-05 0
0.112057 0.00142857 0 1.6479e-05 0
0.113475 0.0985714 0 1.63921e-05 0
0.113475 0.0971429 0 1.63927e-05 0
0.113475 0.0957143 0 1.63932e-05 0
0.113475 0.0942857 0 1.63937e-05 0
0.113475 0.0928571 0 1.63942e-05 0
0.113475 0.0914286 0 1.63947e-05 0
0.113475 0.09 0 1.63952e-05 0
0.113475 0.0885714 0 1.63956e-05 0
0.113475 0.0871429 0 1.6396e-05 0
0.113475 0.0857143 0 1.63964e-05 0
0.113475 0.0842857 0 1.63968e-05 0
0.113475 0.0828571 0 1.63972e-05 0
0.113475 0.0814286 0 1.63975e-05 0
0.113475 0.08 0 1.63979e-05 0
0.113475 0.0785714 0 1.63982e-05 0
0.113475 0.0771429 0 1.63985e-05 0
0.113475 0.0757143 0 1.63987e-05 0
0.113475 0.0742857 0 1.6399e-05 0
0.113475 0.0728571 0 1.63992e-05 0
0.113475 0.0714286 0 1.63994e-05 0
0.113475 0.07 0 1.63996e-05 0
0.113475 0.0685714 0 1.63998e-05 0
0.113475 0.0671429 0 1.64e-05 0
0.113475 0.0657143 0 1.64001e-05 0
0.113475 0.0642857 0 1.64002e-05 0
0.113475 0.0628571 0 1.64003e-05 0
0.113475 0.0614286 0 1.64004e-05 0
0.113475 0.06 0 1.64005e-05 0
0.113475 0.0585714 0 1.64005e-05 0
0.113475 0.0571429 0 1.64006e-05 0
0.113475 0.0557143 0 1.64006e-05 0
0.113475 0.0542857 0 1.64006e-05 0
0.113475 0.0528571 0 1.64006e-05 0
0.113475 0.0514286 0 1.64005e-05 0
0.113475 0.05 0 1.64005e-05 0
0.113475 0.0485714 0 1.64004e-05 0
0.113475 0.0471429 0 1.64003e-05 0
0.113475 0.0457143 0 1.64002e-05 0
0.113475 0.0442857 0 1.64001e-05 0
0.113475 0.0428571 0 1.63999e-05 0
0.113475 0.0414286 0 1.63998e-05 0
0.113475 0.04 0 1.63996e-05 0
0.113475 0.0385714 0 1.63994e-05 0
0.113475 0.0371429 0 1.63992e-05 0
0.113475 0.0357143 0 1.6399e-05 0
0.113475 0.0342857 0 1.63988e-05 0
0.113475 0.0328571 0 1.63985e-05 0
0.113475 0.0314286 0 1.63982e-05 0
0.113475 0.03 0 1.6398e-05 0
0.113475 0.0285714 0 1.63977e-05 0
0.113475 0.0271429 0 1.63974e-05 0
0.113475 0.0257143 0 1.6397e-05 0
0.113475 0.0242857 0 1.63967e-05 0
0.113475 0.0228571 0 1.63964e-05 0
0.113475 0.0214286 0 1.6396e-05 0
0.113475 0.02 0 1.63956e-05 0
0.113475 0.0185714 0 1.63952e-05 0
0.113475 0.0171429 0 1.63948e-05 0
0.113475 0.0157143 0 1.63944e-05 0
0.113475 0.0142857 0 1.6394e-05 0
0.113475 0.0128571 0 1.63935e-05 0
0.113475 0.0114286 0 1.63931e-05 0
0.113475 0.01 0 1.63926e-05 0
0.113475 0.00857143 0 1.63922e-05 0
0.113475 0.00714286 0 1.63917e-05 0
0.113475 0.00571429 0 1.63912e-05 0
0.113475 0.00428571 0 1.63906e-05 0
0.113475 0.00285714 0 1.63901e-05 0
0.113475 0.00142857 0 1.63896e-05 0
0.114894 0.0985714 0 1.63038e-05 0
0.114894 0.0971429 0 1.63044e-05 0
0.114894 0.0957143 0 1.63049e-05 0
0.114894 0.0942857 0 1.63054e-05 0
0.114894 0.0928571 0 1.63059e-05 0
0.114894 0.0914286 0 1.63064e-05 0
0.114894 0.09 0 1.63069e-05 0
0.114894 0.0885714 0 1.63073e-05 0
0.114894 0.0871429 0 1.63077e-05 0
0.114894 0.0857143 0 1.63082e-05 0
0.114894 0.0842857 0 1.63085e-05 0
0.114894 0.0828571 0 1.63089e-05 0
0.114894 0.0814286 0 1.63093e-05 0
0.114894 0.08 0 1.63096e-05 0
0.114894 0.0785714 0 1.63099e-05 0
0.114894 0.0771429 0 1.63102e-05 0
0.114894 0.0757143 0 1.63105e-05 0
0.114894 0.0742857 0 1.63107e-05 0
0.114894 0.0728571 0 1.6311e-05 0
0.114894 0.0714286 0 1.63112e-05 0
0.114894 0.07 0 1.63114e-05 0
0.114894 0.0685714 0 1.63116e-05 0
0.114894 0.0671429 0 1.63117e-05 0
0.114894 0.0657143 0 1.63119e-05 0
0.114894 0.0642857 0 1.6312e-05 0
0.114894 0.0628571 0 1.63121e-05 0
0.114894 0.0614286 0 1.63122e-05 0
0.114894 0.06 0 1.63123e-05 0
0.114894 0.0585714 0 1.63123e-05 0
0.114894 0.0571429 0 1.63124e-05 0
0.114894 0.0557143 0 1.63124e-05 0
0.114894 0.0542857 0 1.63124e-05 0
0.114894 0.0528571 0 1.63124e-05 0
0.114894 0.0514286 0 1.63123e-05 0
